datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,AVERAGE of Wind_MWh
2025-02-06,35.7,30.1,34.0,32.8,26.2,29.1,31.7,91.2,0.0,0,0.0,,0.0,0.1,19.4,10.8,54.2,1033.8,99.3,5.1,58.4,5.0,2.0,,2025-02-06T08:01:28,2025-02-06T17:58:05,0.28,Overcast,Cloudy skies throughout the day.,cloudy,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",7870.958333
2025-02-07,48.6,29.8,38.4,42.3,25.9,34.2,31.0,75.6,0.0,0,0.0,,0.0,0.1,36.5,18.5,135.4,1018.7,85.5,8.0,95.7,8.4,4.0,,2025-02-07T08:00:05,2025-02-07T17:59:35,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",9996.291667
2025-02-08,45.3,33.2,37.4,39.6,26.6,31.8,33.6,86.6,0.119,100,45.83,"rain,snow",1.6,0.7,37.5,13.5,191.3,1020.6,98.5,12.8,25.4,2.3,1.0,,2025-02-08T07:58:40,2025-02-08T18:01:05,0.35,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",6091.958333
2025-02-09,43.7,29.7,36.1,41.9,25.4,32.9,31.5,84.1,0.0,0,0.0,,0.0,1.1,13.6,6.4,132.0,1026.1,77.6,11.1,109.3,9.3,5.0,,2025-02-09T07:57:14,2025-02-09T18:02:35,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,03180001,42253001,71491001,63125002",2541.791667
2025-02-10,49.1,37.7,43.6,45.8,33.8,40.0,39.8,86.4,0.038,100,50.0,rain,0.0,0.3,26.2,11.1,230.6,1020.3,98.8,9.1,42.8,3.9,3.0,,2025-02-10T07:55:46,2025-02-10T18:04:05,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03248001,07379099999,03060001,07374099999,03180001,42253001,71491001,63125002",4890.041667
2025-02-11,47.9,40.4,43.8,46.9,37.4,41.3,40.6,88.4,0.046,100,41.67,rain,0.0,0.0,16.5,6.0,305.4,1019.0,99.6,10.2,57.2,5.0,3.0,,2025-02-11T07:54:17,2025-02-11T18:05:35,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03248001,07379099999,03060001,07374099999,03180001,42253001,71491001,63125002",3233.583333
2025-02-12,54.9,42.5,47.6,54.9,40.2,46.2,40.4,77.0,0.024,100,8.33,rain,0.0,0.0,17.9,8.0,231.7,1016.7,96.5,12.6,108.1,9.3,4.0,,2025-02-12T07:52:46,2025-02-12T18:07:05,0.5,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",1372.041667
2025-02-13,45.8,38.0,42.9,42.9,33.5,39.5,41.4,94.4,0.159,100,45.83,rain,0.0,0.0,16.2,8.0,276.0,1019.0,99.1,9.2,34.1,2.9,2.0,,2025-02-13T07:51:14,2025-02-13T18:08:34,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",2170.208333
2025-02-14,39.2,25.7,34.2,34.0,20.0,28.6,28.6,81.0,0.001,100,4.17,rain,0.0,0.0,18.5,9.4,35.6,1022.3,54.3,8.2,119.4,10.3,5.0,,2025-02-14T07:49:41,2025-02-14T18:10:04,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",5229.416667
2025-02-15,42.4,22.3,32.0,40.6,16.0,28.0,18.6,59.9,0.001,100,4.17,rain,0.0,0.0,14.1,7.1,47.2,1019.5,43.8,6.2,129.4,11.1,5.0,,2025-02-15T07:48:06,2025-02-15T18:11:33,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",4647.708333
2025-02-16,49.8,30.4,38.2,47.3,25.3,35.3,22.1,52.6,0.0,0,0.0,,0.0,0.0,14.1,6.9,315.2,1015.2,34.8,6.4,138.5,11.9,5.0,,2025-02-16T07:46:31,2025-02-16T18:13:02,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,03180001,42253001,71491001,63125002",4072.958333
2025-02-17,51.3,31.7,39.6,51.3,28.6,38.8,25.4,58.0,0.0,0,0.0,,0.0,0.0,11.2,5.6,349.7,1018.2,18.3,5.8,133.4,11.7,5.0,,2025-02-17T07:44:54,2025-02-17T18:14:31,0.66,Clear,Clear conditions throughout the day.,clear-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",2839.541667
2025-02-18,53.8,32.4,41.5,53.8,32.4,40.5,28.9,61.3,0.001,100,4.17,rain,0.0,0.0,13.2,8.0,64.1,1017.8,33.0,5.2,133.4,11.5,5.0,,2025-02-18T07:43:15,2025-02-18T18:15:59,0.69,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",6668.708333
2025-02-19,59.2,34.0,46.7,59.2,31.0,45.2,37.9,72.9,0.002,100,8.33,rain,0.0,0.0,16.3,7.6,319.2,1019.4,62.5,6.0,117.5,10.2,5.0,,2025-02-19T07:41:36,2025-02-19T18:17:27,0.72,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",6859.166667
2025-02-20,61.7,44.6,51.0,61.7,42.8,49.9,43.2,75.8,0.0,0,0.0,,0.0,0.0,12.9,6.6,151.1,1024.7,87.6,9.7,131.2,11.4,5.0,,2025-02-20T07:39:56,2025-02-20T18:18:55,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,03180001,42253001,71491001,63125002",7825.333333
2025-02-21,60.0,44.9,50.7,60.0,43.0,49.6,39.5,66.7,0.004,100,4.17,rain,0.0,0.0,38.4,13.3,179.0,1020.9,87.8,10.4,116.0,10.0,5.0,,2025-02-21T07:38:14,2025-02-21T18:20:23,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",11905.25
2025-02-22,53.5,45.1,49.9,53.5,42.7,49.1,42.3,76.2,0.062,100,25.0,rain,0.0,0.0,37.5,14.6,198.4,1019.6,98.2,13.3,56.0,4.9,2.0,,2025-02-22T07:36:32,2025-02-22T18:21:51,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",7814.458333
2025-02-23,55.1,38.4,46.4,55.1,38.4,45.9,41.8,84.9,0.009,100,12.5,rain,0.0,0.0,12.6,5.0,178.0,1029.4,75.0,11.0,100.4,8.7,4.0,,2025-02-23T07:34:48,2025-02-23T18:23:18,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",6371.125
2025-02-24,57.6,41.7,48.0,57.6,38.0,45.9,38.3,70.4,0.011,100,12.5,rain,0.0,0.0,17.6,8.5,206.9,1024.5,97.2,11.7,80.4,6.9,3.0,,2025-02-24T07:33:04,2025-02-24T18:24:45,0.88,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",10590.125
2025-02-25,51.5,38.4,45.0,51.5,30.8,41.0,39.0,80.2,0.213,100,62.5,rain,0.0,0.0,49.5,17.2,243.1,1016.7,95.3,10.9,86.2,7.4,4.0,,2025-02-25T07:31:18,2025-02-25T18:26:11,0.92,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",8317.666667
2025-02-26,46.4,35.2,40.1,43.8,29.3,35.2,33.9,79.2,0.002,100,4.17,rain,0.0,0.0,30.3,12.4,263.5,1023.3,92.1,12.5,91.4,7.7,4.0,,2025-02-26T07:29:32,2025-02-26T18:27:38,0.95,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",9970.666667
2025-02-27,47.2,32.1,40.1,44.0,29.4,37.0,33.2,77.8,0.081,100,33.33,rain,0.0,0.0,18.6,8.3,289.4,1021.7,82.8,10.6,122.1,10.4,5.0,,2025-02-27T07:27:45,2025-02-27T18:29:04,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",5024.208333
2025-02-28,40.4,27.8,34.2,36.2,25.2,30.3,29.7,84.3,0.0,0,0.0,,0.0,0.0,17.1,8.2,28.7,1025.1,70.3,12.6,123.4,10.6,5.0,,2025-02-28T07:25:57,2025-02-28T18:30:29,0.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,03180001,42253001,71491001,63125002",4733.583333
2025-03-01,39.8,28.2,33.9,32.5,21.9,27.5,29.8,85.6,0.001,100,4.17,"rain,snow",0.0,0.0,24.5,13.6,28.4,1025.1,77.1,8.1,95.0,8.2,4.0,,2025-03-01T07:24:09,2025-03-01T18:31:55,0.05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",8827.708333
2025-03-02,46.1,26.3,35.2,42.5,24.0,32.4,29.9,81.9,0.0,0,0.0,,0.0,0.0,14.8,7.4,39.2,1028.5,5.8,8.6,173.5,15.0,6.0,,2025-03-02T07:22:19,2025-03-02T18:33:20,0.09,Clear,Clear conditions throughout the day.,clear-day,"03248001,07379099999,03060001,07374099999,03180001,42253001,71491001,63125002",6409.958333
2025-03-03,53.5,29.1,40.4,53.5,26.9,39.5,29.6,67.0,0.001,100,4.17,rain,0.0,0.0,12.0,7.5,55.3,1026.9,27.2,7.2,175.7,15.3,6.0,,2025-03-03T07:20:29,2025-03-03T18:34:45,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",2417.75
2025-03-04,60.1,34.6,45.9,60.1,32.6,45.0,30.6,57.5,0.0,0,0.0,,0.0,0.0,16.9,7.6,86.2,1024.1,37.7,7.8,163.2,14.1,6.0,,2025-03-04T07:18:39,2025-03-04T18:36:10,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",2121.583333
2025-03-05,60.7,33.7,46.6,60.7,30.6,45.6,28.4,50.4,0.001,100,4.17,rain,0.0,0.0,16.3,7.9,121.0,1024.1,12.8,9.1,179.6,15.6,6.0,,2025-03-05T07:16:48,2025-03-05T18:37:34,0.19,Rain,Clear conditions throughout the day with morning rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",2362.958333
2025-03-06,60.5,36.1,47.8,60.5,31.6,45.8,30.1,51.6,0.0,0,0.0,,0.0,0.0,31.4,14.0,156.9,1020.4,23.9,10.8,181.0,15.7,6.0,,2025-03-06T07:14:56,2025-03-06T18:38:58,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",8213.25
2025-03-07,61.2,35.5,48.0,61.2,33.3,46.2,31.3,54.2,0.0,0,0.0,,0.0,0.0,25.9,12.6,147.0,1016.5,19.1,11.4,171.4,14.9,6.0,,2025-03-07T07:13:03,2025-03-07T18:40:22,0.26,Clear,Clear conditions throughout the day.,clear-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",8827.458333
2025-03-08,60.5,43.5,51.5,60.5,40.1,49.5,35.1,54.5,0.0,0,0.0,,0.0,0.0,33.9,15.5,136.5,1008.8,83.4,12.2,166.6,14.3,6.0,,2025-03-08T07:11:11,2025-03-08T18:41:46,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",10465.625
2025-03-09,60.1,45.5,50.4,60.1,41.9,47.8,39.4,67.7,0.154,100,37.5,rain,0.0,0.0,39.8,17.5,111.0,1001.6,92.5,11.3,60.8,5.3,3.0,,2025-03-09T07:09:17,2025-03-09T18:43:09,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",5598.291667
2025-03-10,56.8,42.1,47.8,56.8,39.7,46.1,40.3,76.7,0.05,100,29.17,rain,0.0,0.0,20.0,7.9,175.5,1002.0,85.9,12.1,132.8,11.5,5.0,,2025-03-10T07:07:24,2025-03-10T18:44:32,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",1594.791667
2025-03-11,54.3,36.4,44.8,54.3,33.7,43.1,38.0,77.7,0.023,100,8.33,rain,0.0,0.0,14.3,7.5,142.6,1002.1,79.6,12.1,147.6,12.7,5.0,,2025-03-11T07:05:29,2025-03-11T18:45:55,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",3294.0
2025-03-12,48.0,37.6,41.8,46.5,33.9,39.3,40.1,93.6,0.369,100,75.0,rain,0.0,0.1,18.6,5.8,313.4,999.1,96.9,5.4,73.6,6.3,3.0,,2025-03-12T07:03:35,2025-03-12T18:47:18,0.44,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03248001,07379099999,03060001,07374099999,03180001,42253001,71491001,63125002",2328.333333
2025-03-13,37.5,31.7,34.8,33.8,25.1,29.2,32.9,92.7,0.071,100,29.17,"rain,snow",0.8,0.7,21.6,8.6,304.2,999.8,97.8,8.7,88.9,7.7,4.0,,2025-03-13T07:01:40,2025-03-13T18:48:40,0.47,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",2719.583333
2025-03-14,36.7,30.3,33.2,31.4,23.6,27.8,30.4,89.7,0.014,100,12.5,"rain,snow",0.0,0.5,17.0,8.7,21.0,1005.5,98.4,7.4,109.4,9.4,4.0,,2025-03-14T06:59:45,2025-03-14T18:50:02,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",4134.583333
2025-03-15,33.2,30.5,31.9,28.9,24.2,26.6,30.9,95.7,0.262,100,83.33,"rain,snow",3.4,2.2,15.2,7.8,321.6,1010.3,99.9,3.5,38.1,3.3,2.0,,2025-03-15T06:57:49,2025-03-15T18:51:24,0.54,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",11467.66667
2025-03-16,38.5,29.0,34.1,38.5,24.1,31.5,31.1,88.9,0.0,0,0.0,,0.0,2.3,12.6,5.5,265.2,1017.1,99.1,8.2,110.8,9.6,4.0,,2025-03-16T06:55:54,2025-03-16T18:52:46,0.57,Overcast,Cloudy skies throughout the day.,cloudy,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",7253.166667
2025-03-17,41.9,28.4,35.1,37.4,25.9,32.4,32.4,90.1,0.0,0,0.0,,0.0,1.5,17.4,8.7,43.7,1021.5,68.6,5.8,124.1,10.8,5.0,,2025-03-17T06:53:58,2025-03-17T18:54:08,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",7590.541667
2025-03-18,60.0,27.8,42.8,60.0,26.0,41.2,32.8,71.6,0.001,100,4.17,rain,0.0,0.7,27.6,14.9,147.6,1020.4,1.6,8.5,210.0,18.2,7.0,,2025-03-18T06:52:02,2025-03-18T18:55:29,0.64,Rain,Clear conditions throughout the day with morning rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",9773.291667
2025-03-19,57.5,37.5,47.4,57.5,33.2,44.6,34.6,62.0,0.0,0,0.0,,0.0,0.0,30.7,14.8,165.9,1023.1,22.7,12.2,195.9,17.0,7.0,,2025-03-19T06:50:05,2025-03-19T18:56:50,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",7000.041667
2025-03-20,60.2,43.9,51.8,60.2,40.1,50.4,37.4,58.4,0.0,0,0.0,,0.0,0.0,32.1,16.3,172.1,1020.9,50.4,12.5,208.1,18.2,7.0,,2025-03-20T06:48:09,2025-03-20T18:58:11,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",6337.375
2025-03-21,58.7,51.5,55.3,58.7,51.5,55.3,42.3,61.6,0.0,0,0.0,,0.0,0.0,50.4,18.5,142.7,1009.5,96.6,12.5,87.9,7.5,4.0,,2025-03-21T06:46:12,2025-03-21T18:59:32,0.74,Overcast,Cloudy skies throughout the day.,cloudy,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",9841.125
2025-03-22,60.5,40.7,50.3,60.5,35.5,48.2,41.5,73.2,0.241,100,29.17,rain,0.0,0.0,36.7,17.2,162.6,1002.9,92.8,12.8,124.6,10.9,5.0,,2025-03-22T06:44:16,2025-03-22T19:00:53,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",6822.833333
2025-03-23,57.0,39.8,47.0,57.0,34.4,44.8,38.7,74.2,0.011,100,4.17,rain,0.0,0.0,20.6,9.0,218.5,1005.7,91.7,13.4,127.3,11.0,4.0,,2025-03-23T06:42:19,2025-03-23T19:02:14,0.8,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",3303.666667
2025-03-24,57.3,40.9,48.3,57.3,39.2,47.4,40.9,76.7,0.061,100,16.67,rain,0.0,0.0,21.3,9.7,357.7,1013.7,82.2,12.5,174.4,15.1,6.0,,2025-03-24T06:40:23,2025-03-24T19:03:35,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",1536.416667
2025-03-25,52.9,40.0,45.7,52.9,37.0,43.4,42.1,87.2,0.0,0,0.0,,0.0,0.0,19.9,11.9,327.3,1021.0,90.8,8.2,171.0,14.7,6.0,,2025-03-25T06:38:26,2025-03-25T19:04:55,0.87,Overcast,Cloudy skies throughout the day.,cloudy,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",2603.791667
2025-03-26,49.6,42.5,45.3,45.8,38.7,41.6,42.2,89.0,0.004,100,4.17,rain,0.0,0.0,19.8,9.5,341.6,1021.7,97.6,3.5,91.8,8.0,3.0,,2025-03-26T06:36:30,2025-03-26T19:06:16,0.9,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"03248001,07379099999,03060001,03180001,07374099999,42253001,71491001,63125002",2873.583333
2025-03-27,53.4,41.8,46.5,53.4,37.5,43.7,40.0,79.3,0.0,0,0.0,,0.0,0.0,20.9,9.7,12.0,1017.5,88.5,9.4,141.0,12.2,5.0,,2025-03-27T06:34:34,2025-03-27T19:07:36,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,03180001,42253001,71491001,63125002",2824.25
2025-03-28,54.5,33.7,44.5,54.5,30.8,42.9,37.0,76.6,0.001,100,4.17,rain,0.0,0.0,29.6,13.8,299.2,1014.4,43.2,8.1,180.0,15.5,7.0,,2025-03-28T06:32:37,2025-03-28T19:08:56,0.97,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"03248001,07379099999,03060001,03180001,07374099999,42253001,71491001,63125002",5082.25
2025-03-29,45.7,37.3,41.3,40.2,30.2,35.0,36.2,82.7,0.481,100,58.33,rain,0.0,1.1,33.4,17.4,329.9,1018.6,84.2,10.7,105.0,9.0,4.0,,2025-03-29T06:30:41,2025-03-29T19:10:16,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",7698.833333
2025-03-30,53.4,31.4,43.5,53.4,27.7,41.2,36.0,76.3,0.0,0,0.0,,0.0,0.7,23.2,10.0,314.0,1024.1,66.9,10.8,181.4,14.8,7.0,,2025-03-30T07:28:45,2025-03-30T20:11:36,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",5809.304348
2025-03-31,56.4,41.2,47.5,56.4,35.9,44.9,38.2,73.2,0.0,0,0.0,,0.0,0.0,24.9,12.1,12.3,1023.5,47.5,10.2,231.7,20.1,7.0,,2025-03-31T07:26:50,2025-03-31T20:12:56,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,03180001,42253001,71491001,63125002",5399.791667
2025-04-01,52.4,34.1,43.2,52.4,27.2,38.7,30.2,61.5,0.0,0,0.0,,0.0,0.0,32.2,15.6,38.6,1016.8,20.0,11.7,235.7,20.3,8.0,,2025-04-01T07:24:54,2025-04-01T20:14:16,0.1,Clear,Partly cloudy throughout the day.,clear-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",11717.91667
2025-04-02,54.7,36.0,45.2,54.7,30.1,42.3,35.4,69.5,0.0,0,0.0,,0.0,0.0,24.0,12.0,84.7,1013.2,76.2,11.2,200.7,17.4,7.0,,2025-04-02T07:22:59,2025-04-02T20:15:36,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",12999.83333
2025-04-03,65.6,42.0,54.0,65.6,38.0,52.4,40.4,61.8,0.0,0,0.0,,0.0,0.0,38.3,14.9,132.0,1016.7,72.3,12.5,232.0,19.9,8.0,,2025-04-03T07:21:05,2025-04-03T20:16:56,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",7599.208333
2025-04-04,70.8,43.4,58.1,70.8,40.8,57.6,40.6,54.8,0.0,0,0.0,,0.0,0.0,19.3,10.2,131.2,1014.5,69.8,12.0,248.4,21.5,8.0,,2025-04-04T07:19:10,2025-04-04T20:18:16,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",5755.583333
2025-04-05,69.8,49.6,59.8,69.8,49.0,59.8,39.8,49.1,0.0,0,0.0,,0.0,0.0,16.3,7.0,19.8,1012.0,34.4,10.4,250.4,21.7,8.0,,2025-04-05T07:17:16,2025-04-05T20:19:36,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",5534.625
2025-04-06,65.9,43.3,54.6,65.9,42.0,53.9,39.4,58.2,0.0,0,0.0,,0.0,0.0,26.1,12.1,28.7,1013.8,6.9,10.1,259.9,22.6,8.0,,2025-04-06T07:15:22,2025-04-06T20:20:56,0.27,Clear,Clear conditions throughout the day.,clear-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",7317.416667
2025-04-07,62.1,35.8,49.4,62.1,35.8,48.5,26.8,42.7,0.0,0,0.0,,0.0,0.0,17.6,8.5,29.3,1019.8,0.0,12.5,270.7,23.5,8.0,,2025-04-07T07:13:29,2025-04-07T20:22:16,0.31,Clear,Clear conditions throughout the day.,clear-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",3967.75
2025-04-08,64.7,37.3,50.3,64.7,34.2,49.7,32.0,51.9,0.0,0,0.0,,0.0,0.0,13.4,5.8,34.6,1022.3,22.1,11.7,270.4,23.4,8.0,,2025-04-08T07:11:36,2025-04-08T20:23:35,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",2279.458333
2025-04-09,62.3,38.3,50.7,62.3,38.3,50.4,34.1,54.5,0.0,0,0.0,,0.0,0.0,21.4,9.8,33.9,1020.4,21.5,11.6,262.6,22.9,8.0,,2025-04-09T07:09:44,2025-04-09T20:24:55,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",5737.166667
2025-04-10,64.8,36.9,50.9,64.8,34.7,49.6,33.7,54.7,0.0,0,0.0,,0.0,0.0,25.5,12.4,39.1,1023.7,0.0,12.0,272.4,23.5,8.0,,2025-04-10T07:07:52,2025-04-10T20:26:15,0.41,Clear,Clear conditions throughout the day.,clear-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",6023.333333
2025-04-11,68.9,40.6,54.5,68.9,39.8,54.1,36.6,52.9,0.0,0,0.0,,0.0,0.0,18.3,9.4,76.1,1019.7,9.2,11.8,274.3,23.8,8.0,,2025-04-11T07:06:01,2025-04-11T20:27:35,0.45,Clear,Clear conditions throughout the day.,clear-day,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",3736.041667
2025-04-12,63.5,45.1,53.6,63.5,42.2,52.7,41.6,64.8,0.068,100,41.67,rain,0.0,0.0,28.2,10.6,191.4,1010.6,78.3,11.0,179.7,15.5,8.0,,2025-04-12T07:04:10,2025-04-12T20:28:54,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",7880.375
2025-04-13,57.3,48.7,52.7,57.3,47.4,52.5,48.1,84.5,0.151,100,79.17,rain,0.0,0.0,21.8,8.5,217.6,1009.9,98.7,10.4,131.1,11.4,5.0,,2025-04-13T07:02:20,2025-04-13T20:30:14,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03248001,07379099999,03060001,07374099999,03180001,42253001,71491001,63125002",5177.708333
2025-04-14,65.0,45.0,54.2,65.0,43.9,54.0,49.6,85.4,0.134,100,37.5,rain,0.0,0.0,22.7,7.4,126.9,1006.9,86.0,8.5,181.0,15.6,5.0,,2025-04-14T07:00:31,2025-04-14T20:31:34,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",2015.875
2025-04-15,59.6,44.6,51.0,59.6,42.1,50.0,46.8,86.4,0.457,100,62.5,rain,0.0,0.0,27.2,9.2,241.1,1001.3,96.2,10.3,152.3,13.2,7.0,,2025-04-15T06:58:43,2025-04-15T20:32:54,0.58,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",7133.375
2025-04-16,46.8,39.6,43.1,44.7,35.8,41.0,40.1,89.4,0.546,100,45.83,rain,0.0,0.0,14.9,7.1,341.9,1010.0,97.0,10.2,103.0,8.8,3.0,,2025-04-16T06:56:55,2025-04-16T20:34:13,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"03248001,07379099999,03060001,07374099999,42253001,71491001,63125002",3197.958333
